t_inv,p_start,plateau,rep,s_het,s_hom,seed,seq_length,num_trees,wall_s,pi_i_over_pi_s,dxy_over_pi_i,pi_i,pi_s,dxy,fst
650000.0,0.022,100000.0,3,4.776448130195679e-05,2.853660703982722e-05,1000003,37148,3105,13.78,0.7688580473603127,1.660522329772532,0.006335193375065664,0.008239743860152093,0.010519730062723547,0.3072570708414014
650000.0,0.022,100000.0,4,4.776448130195679e-05,2.853660703982722e-05,1000004,37148,2952,13.52,0.7272702237228332,1.7495613674131472,0.006270792739162451,0.008622369697830892,0.010971136719493492,0.32125709405611524
650000.0,0.022,100000.0,5,4.776448130195679e-05,2.853660703982722e-05,1000005,37148,3153,5.01,0.7593955919946768,1.6631234111785758,0.006289669314511337,0.008282467505494061,0.010460496285535309,0.30346819012040405
650000.0,0.022,100000.0,6,4.776448130195679e-05,2.853660703982722e-05,1000006,37148,3042,5.86,0.7778036144509143,1.6668035578295661,0.006327589308098478,0.008135201727707837,0.010546848371222866,0.31435484199867136
650000.0,0.022,100000.0,7,4.776448130195679e-05,2.853660703982722e-05,1000007,37148,3166,7.17,0.7891955651026652,1.6553494438691263,0.006603231861268158,0.008367041267406455,0.01093065618928914,0.3152161741513808
650000.0,0.022,100000.0,8,4.776448130195679e-05,2.853660703982722e-05,1000008,37148,3157,7.7,0.7783316987947057,1.6686683246276943,0.0063787800411388125,0.008195451953218332,0.010644068204415677,0.3153824405075192
650000.0,0.022,100000.0,9,4.776448130195679e-05,2.853660703982722e-05,1000009,37148,3068,7.19,0.7950840639545296,1.6383735421520875,0.006587857805184754,0.008285737450727613,0.010793371927474822,0.31098477121634127
650000.0,0.022,100000.0,10,4.776448130195679e-05,2.853660703982722e-05,1000010,37148,3121,7.63,0.7849911215059803,1.6615520020750272,0.006444119590773586,0.00820916238951945,0.010707239807660756,0.3157301861396161
650000.0,0.022,100000.0,11,4.776448130195679e-05,2.853660703982722e-05,1000011,37148,3135,19.31,0.7924967034016015,1.650356411183706,0.006459533449566391,0.008150864756711791,0.010660532441747493,0.31474350431772524
650000.0,0.022,100000.0,12,4.776448130195679e-05,2.853660703982722e-05,1000012,37148,3041,9.74,0.7881036421887494,1.670680180774955,0.006638078102408001,0.008422849162291008,0.011090105524129269,0.32097457359940196
650000.0,0.022,100000.0,13,4.776448130195679e-05,2.853660703982722e-05,1000013,37148,3204,21.57,0.7997123554021208,1.6371619840787963,0.006887295448786507,0.008612215882701169,0.011275618281872181,0.3126979406350493
650000.0,0.022,100000.0,14,4.776448130195679e-05,2.853660703982722e-05,1000014,37148,3134,13.78,0.8014109043789122,1.6214193926274743,0.00644303398135392,0.008039613569205458,0.01044686024472505,0.3068420936389896
650000.0,0.022,100000.0,15,4.776448130195679e-05,2.853660703982722e-05,1000015,37148,3256,18.26,0.7997958823305558,1.6171159191966211,0.006671123960786093,0.008341033141289563,0.010787980755921207,0.3042183963001639
650000.0,0.022,100000.0,16,4.776448130195679e-05,2.853660703982722e-05,1000016,37148,3072,13.72,0.7779134080754302,1.6425661304410855,0.006541717196060504,0.008409312820876572,0.01074520310117301,0.30429281437663414
650000.0,0.022,100000.0,17,4.776448130195679e-05,2.853660703982722e-05,1000017,37148,3238,5.8,0.8100556500977096,1.604652158220083,0.0063765242943302014,0.007871711398545346,0.01023210347083975,0.30374845536495576
650000.0,0.022,100000.0,18,4.776448130195679e-05,2.853660703982722e-05,1000018,37148,3028,7.01,0.767442840324608,1.668400428587178,0.006350776791656108,0.008275244041588683,0.010595638721060554,0.3098093839225946
650000.0,0.022,100000.0,19,4.776448130195679e-05,2.853660703982722e-05,1000019,37148,2886,7.45,0.8106994994684529,1.6077358348299644,0.006306582277006666,0.0077791860993397305,0.01013931832204717,0.3053887880352876
650000.0,0.022,100000.0,20,4.776448130195679e-05,2.853660703982722e-05,1000020,37148,3036,5.31,0.7788695715687959,1.6454694693645175,0.006435041903819575,0.00826202760862533,0.01058866498681643,0.30599988144191437
650000.0,0.022,100000.0,21,4.776448130195679e-05,2.853660703982722e-05,1000021,37148,3191,19.64,0.7542517302672207,1.7061913967739195,0.006296612780368062,0.0083481582178635,0.010743226554680697,0.31841840420599676
650000.0,0.022,100000.0,22,4.776448130195679e-05,2.853660703982722e-05,1000022,37148,3118,16.39,0.7863480330229435,1.6856730416714736,0.006398664057932406,0.008137190899218171,0.010786055505168854,0.32617373653488246
650000.0,0.022,100000.0,23,4.776448130195679e-05,2.853660703982722e-05,1000023,37148,3123,16.08,0.7877085289075555,1.6497590044531958,0.0065388006409941805,0.008301040805109228,0.010787445235804478,0.31217071689742293
650000.0,0.022,100000.0,24,4.776448130195679e-05,2.853660703982722e-05,1000024,37148,3047,6.25,0.7963943294442095,1.6409318594479896,0.006244030039346368,0.007840374809931123,0.01024602782291374,0.3126895079388823
650000.0,0.022,100000.0,25,4.776448130195679e-05,2.853660703982722e-05,1000025,37148,3167,14.33,0.7767961418930401,1.6425229447603784,0.006541328891328758,0.008420908058821766,0.010744282793231454,0.3037116930887074
650000.0,0.022,100000.0,26,4.776448130195679e-05,2.853660703982722e-05,1000026,37148,3187,9.59,0.7732913352803312,1.6270431847864057,0.006139030287887846,0.007938832375074192,0.009988467391105246,0.2952941571647715
650000.0,0.022,100000.0,27,4.776448130195679e-05,2.853660703982722e-05,1000027,37148,3056,7.36,0.8035566132381541,1.6306233758808797,0.00667264778335657,0.008303892561430472,0.010880575454560958,0.31177627473236613
650000.0,0.022,100000.0,28,4.776448130195679e-05,2.853660703982722e-05,1000028,37148,3085,13.5,0.7843959614302249,1.6525798558939733,0.006655873955396533,0.008485349597237311,0.010999363222057653,0.31172272217221264
650000.0,0.022,100000.0,29,4.776448130195679e-05,2.853660703982722e-05,1000029,37148,3113,7.93,0.7827836847578183,1.674654961083188,0.006263304542542133,0.008001322286730984,0.01048887402494305,0.3200115286278038
650000.0,0.022,100000.0,30,4.776448130195679e-05,2.853660703982722e-05,1000030,37148,3075,6.38,0.7814777363878459,1.6311784177286508,0.006394035747742351,0.00818198068865906,0.010429813113902798,0.3012330960670915
650000.0,0.022,100000.0,31,4.776448130195679e-05,2.853660703982722e-05,1000031,37148,3051,7.4,0.8114813987053362,1.6406626876268595,0.006617420900167029,0.008154741329529768,0.01085695555922619,0.3196913191219851
650000.0,0.022,100000.0,32,4.776448130195679e-05,2.853660703982722e-05,1000032,37148,3175,13.8,0.7873519785262718,1.6707029000482552,0.006601065430336025,0.008383881174327633,0.011028419157870681,0.32062127898134374
650000.0,0.022,100000.0,33,4.776448130195679e-05,2.853660703982722e-05,1000033,37148,3226,5.52,0.7679006476739998,1.693029073830873,0.006482059265373599,0.00844127334051352,0.010974314794572294,0.3200790716670556
650000.0,0.022,100000.0,34,4.776448130195679e-05,2.853660703982722e-05,1000034,37148,3044,6.79,0.7855322154931251,1.6523509743038869,0.006579619463969776,0.00837600207120641,0.010871840631839278,0.31218539520450916
650000.0,0.022,100000.0,35,4.776448130195679e-05,2.853660703982722e-05,1000035,37148,3141,6.14,0.7900121958503822,1.656892201929639,0.006529155427748772,0.008264626118487552,0.010818106713423517,0.3162490471701652
650000.0,0.022,100000.0,36,4.776448130195679e-05,2.853660703982722e-05,1000036,37148,3155,6.45,0.8003187991750899,1.6372468842794556,0.006496301035370719,0.008117141621647063,0.01063604862950211,0.3130229483680981
650000.0,0.022,100000.0,37,4.776448130195679e-05,2.853660703982722e-05,1000037,37148,3072,8.14,0.7844802663883916,1.6497968108673664,0.006476408134315051,0.008255667365772358,0.01068475748586844,0.31060318778540763
650000.0,0.022,100000.0,38,4.776448130195679e-05,2.853660703982722e-05,1000038,37148,3108,22.65,0.7996251549198374,1.6002776677554829,0.006299812265401834,0.00787845683273107,0.010081448879374632,0.29681391693906967
650000.0,0.022,100000.0,39,4.776448130195679e-05,2.853660703982722e-05,1000039,37148,3149,18.32,0.7758344896729897,1.6673543010878633,0.0063302351839261235,0.008159259826917833,0.010554744860816943,0.3136027823545864
650000.0,0.022,100000.0,40,4.776448130195679e-05,2.853660703982722e-05,1000040,37148,3118,14.68,0.7716931385236809,1.6613030879960586,0.006192597963750613,0.008024689678591176,0.010287782119896999,0.3090207647941453
650000.0,0.022,100000.0,41,4.776448130195679e-05,2.853660703982722e-05,1000041,37148,2949,10.93,0.7817042887704296,1.6566270650573698,0.00643562222437621,0.008232809154084376,0.010661425957386342,0.31207929234371556
650000.0,0.022,100000.0,42,4.776448130195679e-05,2.853660703982722e-05,1000042,37148,3091,6.63,0.8013056288501702,1.637251060135032,0.006719743326324013,0.008385992915046008,0.011001906884859297,0.31349463327314797
650000.0,0.022,100000.0,43,4.776448130195679e-05,2.853660703982722e-05,1000043,37148,3099,19.33,0.8166771009814288,1.6216899428841829,0.006593960789416765,0.008074134540435353,0.010693359895969815,0.3141493659359428
650000.0,0.022,100000.0,44,4.776448130195679e-05,2.853660703982722e-05,1000044,37148,3070,9.01,0.7996401314493766,1.622101260396097,0.00654592704122548,0.008186091197499993,0.010618156504032744,0.30628173388053304
650000.0,0.022,100000.0,45,4.776448130195679e-05,2.853660703982722e-05,1000045,37148,3160,5.76,0.7820540276502993,1.670582213586366,0.006485535176342083,0.008292950291206906,0.0108346197111858,0.3179970381290128
650000.0,0.022,100000.0,46,4.776448130195679e-05,2.853660703982722e-05,1000046,37148,3095,7.68,0.7572301277009302,1.6849363214407036,0.006843079652535332,0.009036988099393243,0.011530153457068612,0.31136789241112706
650000.0,0.022,100000.0,47,4.776448130195679e-05,2.853660703982722e-05,1000047,37148,3116,7.86,0.7980483328759428,1.6353683848345928,0.006364411057090516,0.007974969428424166,0.01040815663085754,0.31114696895499905
650000.0,0.022,100000.0,48,4.776448130195679e-05,2.853660703982722e-05,1000048,37148,3085,9.02,0.8019575541619899,1.6220452377790633,0.006694133259137359,0.008347241352608033,0.010858186974042193,0.30737172569860816
650000.0,0.022,100000.0,49,4.776448130195679e-05,2.853660703982722e-05,1000049,37148,3120,6.17,0.7941214183598687,1.6360607297778609,0.006444015731930239,0.008114647940411085,0.010542801081081802,0.3095447993197149
650000.0,0.022,100000.0,50,4.776448130195679e-05,2.853660703982722e-05,1000050,37148,3112,17.43,0.780250204633219,1.6715977490961818,0.006320794457134515,0.008100984042812013,0.010565825787045678,0.31752714881838795
650000.0,0.022,100000.0,51,4.776448130195679e-05,2.853660703982722e-05,1000051,37148,3069,6.67,0.789270559770388,1.6455573517344022,0.006237448981654597,0.007902802029597018,0.010264080027829981,0.31117786626215893
650000.0,0.022,100000.0,52,4.776448130195679e-05,2.853660703982722e-05,1000052,37148,3165,16.71,0.7719783562276746,1.686495087252647,0.006482143660042076,0.00839679455745044,0.010932103437526854,0.3194842007066415
650000.0,0.022,100000.0,53,4.776448130195679e-05,2.853660703982722e-05,1000053,37148,3132,5.99,0.7669376560954253,1.6783740194850632,0.006292379683844376,0.008204551743983548,0.010560966582100036,0.3136550847344304
650000.0,0.022,100000.0,54,4.776448130195679e-05,2.853660703982722e-05,1000054,37148,3083,7.7,0.7627100062118197,1.6930135283919558,0.006419815661156434,0.008417112151238151,0.010868834764120391,0.31745545247529905
650000.0,0.022,100000.0,55,4.776448130195679e-05,2.853660703982722e-05,1000055,37148,3160,5.61,0.7811483708626125,1.656547944904802,0.006512487376719096,0.008337068372206213,0.010788247580122484,0.3117716460138601
650000.0,0.022,100000.0,56,4.776448130195679e-05,2.853660703982722e-05,1000056,37148,3173,15.11,0.8021104295724967,1.6166736460507227,0.006415635591102174,0.007998444297154366,0.010371988982799936,0.3051438874376129
650000.0,0.022,100000.0,57,4.776448130195679e-05,2.853660703982722e-05,1000057,37148,3049,12.0,0.7702001795522037,1.6828497354632956,0.006336363997277244,0.00822690537538075,0.01066314847661716,0.31712151412909273
650000.0,0.022,100000.0,58,4.776448130195679e-05,2.853660703982722e-05,1000058,37148,3125,24.55,0.7848086432960969,1.6446625467579132,0.006548895036548593,0.008344575575829623,0.010770722389260266,0.30861319816260246
650000.0,0.022,100000.0,59,4.776448130195679e-05,2.853660703982722e-05,1000059,37148,3018,23.58,0.8047714955712338,1.6241716409574796,0.006317079193979932,0.007849531486569382,0.010260020880544738,0.3096207675652818
650000.0,0.022,100000.0,60,4.776448130195679e-05,2.853660703982722e-05,1000060,37148,2990,13.06,0.7955714346822925,1.6315107082332263,0.006439475125246951,0.008094150750672092,0.010506072622241897,0.3083226054829181
650000.0,0.022,100000.0,61,4.776448130195679e-05,2.853660703982722e-05,1000061,37148,3187,18.5,0.8006466714627198,1.6422036918146898,0.006490374745119929,0.008106415696779846,0.010658517367696773,0.3152523030014055
650000.0,0.022,100000.0,62,4.776448130195679e-05,2.853660703982722e-05,1000062,37148,3082,17.19,0.7749732742909704,1.614795401712576,0.006255864120143232,0.008072361109312802,0.010101940614945982,0.29081818159487116
650000.0,0.022,100000.0,63,4.776448130195679e-05,2.853660703982722e-05,1000063,37148,3119,14.85,0.7981533892114776,1.6223411740037457,0.006409975979120205,0.008031007655624735,0.010399167955301682,0.30566639096435266
650000.0,0.022,100000.0,64,4.776448130195679e-05,2.853660703982722e-05,1000064,37148,3175,6.34,0.805228462111674,1.645436937055551,0.006572988479728215,0.00816288642168815,0.010815438031385417,0.3187573698515864
650000.0,0.022,100000.0,65,4.776448130195679e-05,2.853660703982722e-05,1000065,37148,3126,7.23,0.7610080580988594,1.70902400609206,0.006328479067429304,0.008315915974975389,0.010815522648287773,0.32299179990515414
650000.0,0.022,100000.0,66,4.776448130195679e-05,2.853660703982722e-05,1000066,37148,3106,8.06,0.8000681783581526,1.6405585124005795,0.006472318503708633,0.008089708700814349,0.01061821721622698,0.31429038849059376
650000.0,0.022,100000.0,67,4.776448130195679e-05,2.853660703982722e-05,1000067,37148,2948,13.8,0.7975665554952058,1.618867992365416,0.0066974242258112954,0.008397323307586402,0.010842245710458632,0.30389201939792676
650000.0,0.022,100000.0,68,4.776448130195679e-05,2.853660703982722e-05,1000068,37148,3066,17.16,0.7963664809394773,1.6241478378528935,0.0064570071274512334,0.008108085011104275,0.010487134165050644,0.3055732905994928
650000.0,0.022,100000.0,69,4.776448130195679e-05,2.853660703982722e-05,1000069,37148,3143,13.85,0.7921609333202183,1.6182080581536091,0.006321846985481651,0.007980508403746473,0.01023006373432051,0.3009645022422678
650000.0,0.022,100000.0,70,4.776448130195679e-05,2.853660703982722e-05,1000070,37148,3232,6.23,0.7669611907650394,1.6569336480956047,0.006520281800110236,0.008501449458748091,0.01080367430966803,0.30478600019367363
650000.0,0.022,100000.0,71,4.776448130195679e-05,2.853660703982722e-05,1000071,37148,3005,16.97,0.7972888563977576,1.6029449327123813,0.0064283422130898046,0.00806275186402804,0.010304278576213396,0.29684092050027755
650000.0,0.022,100000.0,72,4.776448130195679e-05,2.853660703982722e-05,1000072,37148,3168,11.77,0.7812424333030302,1.6218565792905546,0.006501551431326289,0.008322066434407886,0.010544583964492465,0.2970980213325244
650000.0,0.022,100000.0,73,4.776448130195679e-05,2.853660703982722e-05,1000073,37148,3076,15.34,0.7913104716173412,1.6531719278564585,0.006323445036976391,0.007991104962950949,0.010453741822472615,0.3153384576059135
650000.0,0.022,100000.0,74,4.776448130195679e-05,2.853660703982722e-05,1000074,37148,3169,6.27,0.8092083549885094,1.5761750693944379,0.006747411772559124,0.008338287328552034,0.010635102218846225,0.29075909235841046
650000.0,0.022,100000.0,75,4.776448130195679e-05,2.853660703982722e-05,1000075,37148,3186,14.29,0.7806665282207269,1.6388941087583442,0.006608580853339149,0.008465305754047428,0.010830764227790722,0.304117129209202
650000.0,0.022,100000.0,76,4.776448130195679e-05,2.853660703982722e-05,1000076,37148,3055,8.79,0.7728872421662525,1.6518963180402975,0.006304637474416077,0.00815725390516915,0.010414607430566797,0.30569195833826246
650000.0,0.022,100000.0,77,4.776448130195679e-05,2.853660703982722e-05,1000077,37148,3170,6.31,0.7632900213962331,1.7048212719856533,0.006428910025306769,0.008422630776106325,0.010960142566824805,0.32247501750720187
650000.0,0.022,100000.0,78,4.776448130195679e-05,2.853660703982722e-05,1000078,37148,3192,5.76,0.7792660602347254,1.6476599396430478,0.00645795478923525,0.008287227070161413,0.010640513398248884,0.30712075124949867
650000.0,0.022,100000.0,79,4.776448130195679e-05,2.853660703982722e-05,1000079,37148,3079,21.59,0.7987504887242365,1.6469149043639537,0.006333915434716102,0.007929779729878633,0.01043141973241484,0.31631093703039326
650000.0,0.022,100000.0,80,4.776448130195679e-05,2.853660703982722e-05,1000080,37148,3140,7.19,0.809857835587,1.613275701843137,0.006619289744535307,0.008173397173761397,0.010678739308318277,0.30737671876801786
650000.0,0.022,100000.0,81,4.776448130195679e-05,2.853660703982722e-05,1000081,37148,3176,7.65,0.7791417986195942,1.6854244938919234,0.006352098403929048,0.008152685961891741,0.01070598223759381,0.32258507234919676
650000.0,0.022,100000.0,82,4.776448130195679e-05,2.853660703982722e-05,1000082,37148,3157,9.14,0.770263455874695,1.679791509108263,0.0063540760448453125,0.00824922433536686,0.01067352298835937,0.31591001414721964
650000.0,0.022,100000.0,83,4.776448130195679e-05,2.853660703982722e-05,1000083,37148,3134,8.32,0.7629700160130728,1.6992642793348975,0.00663153296744536,0.00869173470551133,0.011268727088811653,0.32009766710160836
650000.0,0.022,100000.0,84,4.776448130195679e-05,2.853660703982722e-05,1000084,37148,3098,19.19,0.7827951870704702,1.6477643448309787,0.006473409653414578,0.008269608398642105,0.010666653616381205,0.3089201832983851
650000.0,0.022,100000.0,85,4.776448130195679e-05,2.853660703982722e-05,1000085,37148,3080,11.81,0.7692086323972527,1.7091666773251566,0.006581917208618613,0.008556738616031841,0.011249593565883944,0.32714654374000374
650000.0,0.022,100000.0,86,4.776448130195679e-05,2.853660703982722e-05,1000086,37148,3207,6.72,0.7769228124538836,1.6907936954202263,0.006698791577773338,0.008622209916343476,0.01132627456663327,0.3236522122087768
650000.0,0.022,100000.0,87,4.776448130195679e-05,2.853660703982722e-05,1000087,37148,3137,17.25,0.8197956584071426,1.6156688888439454,0.00647781633933502,0.00790174511526613,0.010466006327108566,0.3130349339959849
650000.0,0.022,100000.0,88,4.776448130195679e-05,2.853660703982722e-05,1000088,37148,3049,10.54,0.7823533109169646,1.6346121820734067,0.006416528666623616,0.008201574118863334,0.010488535925086195,0.303139022934375
650000.0,0.022,100000.0,89,4.776448130195679e-05,2.853660703982722e-05,1000089,37148,3139,12.59,0.7518277590501804,1.7156846907298304,0.006319736995372846,0.008405830882537336,0.010842676012400129,0.32094402428563673
650000.0,0.022,100000.0,90,4.776448130195679e-05,2.853660703982722e-05,1000090,37148,3178,14.05,0.7824060332615531,1.6646764395275244,0.006296019014573429,0.008046997015510886,0.010480834516377689,0.3157502865028802
650000.0,0.022,100000.0,91,4.776448130195679e-05,2.853660703982722e-05,1000091,37148,3208,5.72,0.7999796489823402,1.6152658990360926,0.006331478436338722,0.007914549381841201,0.0102270212087003,0.3035104001710397
650000.0,0.022,100000.0,92,4.776448130195679e-05,2.853660703982722e-05,1000092,37148,3131,9.1,0.8050294821035395,1.6374361855774728,0.006649990132663751,0.008260554775319964,0.010888934476956765,0.31533498803131244
650000.0,0.022,100000.0,93,4.776448130195679e-05,2.853660703982722e-05,1000093,37148,3143,15.1,0.7584498129029584,1.6695673163983706,0.006523540679702786,0.008601150094208613,0.010891490306026983,0.30566477364709643
650000.0,0.022,100000.0,94,4.776448130195679e-05,2.853660703982722e-05,1000094,37148,3171,13.17,0.8077239140280404,1.608957365556369,0.006435830535013882,0.00796785934307556,0.010354976942783173,0.3045040101162181
650000.0,0.022,100000.0,95,4.776448130195679e-05,2.853660703982722e-05,1000095,37148,3110,14.34,0.7837642427279333,1.6585552252077864,0.006475010588700284,0.008261426377610267,0.0107391626451646,0.3138926444630319
650000.0,0.025,100000.0,0,4.751720007736667e-05,2.8388870333762196e-05,1001000,37148,3249,11.43,0.7942042360877224,1.617979356375563,0.006398920402546128,0.008057021244393548,0.010353321114410043,0.3018693476618102
650000.0,0.025,100000.0,1,4.751720007736667e-05,2.8388870333762196e-05,1001001,37148,3046,8.82,0.8319138378513453,1.5684905585177533,0.006507304089421365,0.007822089011319169,0.010206645025661376,0.2980360801853198
650000.0,0.025,100000.0,2,4.751720007736667e-05,2.8388870333762196e-05,1001002,37148,3045,12.05,0.8340624700022937,1.5537899065452088,0.006821836373145049,0.008179047275830896,0.010599700500695752,0.29239115539201765
650000.0,0.025,100000.0,3,4.751720007736667e-05,2.8388870333762196e-05,1001003,37148,3129,6.85,0.7892363110956548,1.6432918858782743,0.006597711287465499,0.008359614471242774,0.010841965424059559,0.3102115172994252
650000.0,0.025,100000.0,4,4.751720007736667e-05,2.8388870333762196e-05,1001004,37148,3128,16.27,0.7997268973187605,1.615639768245428,0.0066560617427126,0.008322918442568755,0.010753798051423446,0.3035493081768149
650000.0,0.025,100000.0,5,4.751720007736667e-05,2.8388870333762196e-05,1001005,37148,2997,13.65,0.7563937717037486,1.6825154602910315,0.006375099822766816,0.00842828175119309,0.010726204012703782,0.30994312822936987
650000.0,0.025,100000.0,6,4.751720007736667e-05,2.8388870333762196e-05,1001006,37148,3048,9.92,0.8254521182439117,1.609184229167362,0.006780659929865131,0.008214480016467197,0.010911331022486039,0.3128638515580552
650000.0,0.025,100000.0,7,4.751720007736667e-05,2.8388870333762196e-05,1001007,37148,3079,8.27,0.8490791354774837,1.5617364921269759,0.0066394374873851416,0.007819574418880782,0.010369051811245214,0.302780419585465
650000.0,0.025,100000.0,8,4.751720007736667e-05,2.8388870333762196e-05,1001008,37148,3094,13.98,0.778397409468727,1.6515623903153211,0.006406182393296591,0.008229963660425011,0.010580209906268843,0.308324400773486
650000.0,0.025,100000.0,9,4.751720007736667e-05,2.8388870333762196e-05,1001009,37148,3038,13.74,0.8063752441998553,1.6195505071569107,0.006496412673668959,0.00805631462572388,0.010521268440341146,0.30841383898190056
650000.0,0.025,100000.0,10,4.751720007736667e-05,2.8388870333762196e-05,1001010,37148,3119,6.39,0.83477859242908,1.5635110790419966,0.006736257982176491,0.008069514531481928,0.010532213986418027,0.2971196496410241
650000.0,0.025,100000.0,11,4.751720007736667e-05,2.8388870333762196e-05,1001011,37148,3121,5.98,0.830487069406668,1.5915854810597665,0.0067728168204303696,0.00815523452432454,0.010779516917274348,0.30757326792481443
650000.0,0.025,100000.0,12,4.751720007736667e-05,2.8388870333762196e-05,1001012,37148,3059,11.07,0.7981753972446971,1.6269232391668709,0.0062872711903864675,0.00787705460740852,0.0102289076105841,0.3076325284657564
650000.0,0.025,100000.0,13,4.751720007736667e-05,2.8388870333762196e-05,1001013,37148,3265,17.77,0.8096492449687588,1.6000124405364433,0.006695401429477433,0.008269508643506217,0.01071272558154938,0.3015358248904534
650000.0,0.025,100000.0,14,4.751720007736667e-05,2.8388870333762196e-05,1001014,37148,3170,13.94,0.8276122289420232,1.5812345199687958,0.006900931144277174,0.00833836294697937,0.010911990545258831,0.3017179575051093
650000.0,0.025,100000.0,15,4.751720007736667e-05,2.8388870333762196e-05,1001015,37148,3009,6.58,0.7989280863808731,1.6199656883244755,0.006575651597201023,0.00823059260188058,0.010652329965841692,0.30502320869893884
650000.0,0.025,100000.0,16,4.751720007736667e-05,2.8388870333762196e-05,1001016,37148,3092,17.76,0.7833155330839499,1.6293717177029883,0.00636965168086164,0.00813165501236012,0.010378530300415257,0.3013795656287892
650000.0,0.025,100000.0,17,4.751720007736667e-05,2.8388870333762196e-05,1001017,37148,3208,15.19,0.8059689393322924,1.5976736098808975,0.006674406754236446,0.008281220812015261,0.010663523532854387,0.298748320844732
650000.0,0.025,100000.0,18,4.751720007736667e-05,2.8388870333762196e-05,1001018,37148,3185,8.54,0.8332217171827851,1.5727795338161275,0.006726050835068873,0.008072342206598257,0.010578595096803197,0.3005501720101217
650000.0,0.025,100000.0,19,4.751720007736667e-05,2.8388870333762196e-05,1001019,37148,3176,9.8,0.8059586145551677,1.6103973070354087,0.006544809544654508,0.008120528059951044,0.010539743665771258,0.30428395273821873
650000.0,0.025,100000.0,20,4.751720007736667e-05,2.8388870333762196e-05,1001020,37148,3114,8.66,0.8578140064571491,1.5185454500157733,0.007008922611376543,0.008170678676982717,0.010643367541018522,0.28689856711898154
650000.0,0.025,100000.0,21,4.751720007736667e-05,2.8388870333762196e-05,1001021,37148,3125,5.57,0.8096753017803339,1.6132653024153736,0.006747021029075956,0.008332995972880043,0.010884734920875107,0.3072859784102303
650000.0,0.025,100000.0,22,4.751720007736667e-05,2.8388870333762196e-05,1001022,37148,3219,13.78,0.8163523363123427,1.6211963189127545,0.006756206007608619,0.008276090735684062,0.010953136309351331,0.31379030084475745
650000.0,0.025,100000.0,23,4.751720007736667e-05,2.8388870333762196e-05,1001023,37148,3141,15.88,0.8181475517431873,1.5952481778943124,0.007048117826570675,0.00861472702760473,0.01124349712042129,0.3034709447415893
650000.0,0.025,100000.0,24,4.751720007736667e-05,2.8388870333762196e-05,1001024,37148,3018,6.51,0.8206568215911519,1.5697104091950616,0.006785113523982343,0.008267906078970804,0.01065066332616527,0.29332947902067763
650000.0,0.025,100000.0,25,4.751720007736667e-05,2.8388870333762196e-05,1001025,37148,3034,13.81,0.7757718980712963,1.6559494841959255,0.006699688899941184,0.008636158278738601,0.011094346378130771,0.30884404290324474
650000.0,0.025,100000.0,26,4.751720007736667e-05,2.8388870333762196e-05,1001026,37148,3137,9.76,0.8177366306778163,1.5774546046579454,0.006550227633976431,0.008010192265139195,0.01033268674277384,0.29541946535355634
650000.0,0.025,100000.0,27,4.751720007736667e-05,2.8388870333762196e-05,1001027,37148,3208,6.94,0.8405150616496315,1.5411366454010833,0.006674379467475881,0.007940820780030345,0.010286130782639649,0.2895676442218226
650000.0,0.025,100000.0,28,4.751720007736667e-05,2.8388870333762196e-05,1001028,37148,3103,10.12,0.8204879837940169,1.5785003922899326,0.00661480090576174,0.008062032639618013,0.010441465824664707,0.2971851945006462
650000.0,0.025,100000.0,29,4.751720007736667e-05,2.8388870333762196e-05,1001029,37148,3164,17.64,0.8117839603314368,1.6059650216871046,0.006451829911514667,0.007947717898836656,0.010361413163767163,0.30513591231430104
650000.0,0.025,100000.0,30,4.751720007736667e-05,2.8388870333762196e-05,1001030,37148,3148,14.01,0.7939560027282494,1.6192896012076117,0.0067280694779168915,0.008474108709799295,0.010894692941793148,0.30231268247133947
650000.0,0.025,100000.0,31,4.751720007736667e-05,2.8388870333762196e-05,1001031,37148,3083,17.22,0.790473169485417,1.626973515818591,0.00650406832180315,0.008228069683930164,0.010581946904648394,0.3039022904536669
650000.0,0.025,100000.0,32,4.751720007736667e-05,2.8388870333762196e-05,1001032,37148,3217,15.43,0.8154288757100355,1.5911868393358526,0.006473235950682101,0.007938443368277244,0.010300127852641065,0.3004126004482539
650000.0,0.025,100000.0,33,4.751720007736667e-05,2.8388870333762196e-05,1001033,37148,3071,5.84,0.8103819384301132,1.5914665976995623,0.006437447261635209,0.007943720061315718,0.01024498229134495,0.29813605753617245
650000.0,0.025,100000.0,34,4.751720007736667e-05,2.8388870333762196e-05,1001034,37148,3112,14.52,0.8014209688876386,1.6338356794181013,0.00653832357785436,0.008158413407786752,0.010682546345079069,0.3121145225636589
650000.0,0.025,100000.0,35,4.751720007736667e-05,2.8388870333762196e-05,1001035,37148,3103,11.93,0.7850174777160771,1.6222181642957014,0.006414425423841046,0.008171060652691605,0.010405597436075099,0.29915191481623526
650000.0,0.025,100000.0,36,4.751720007736667e-05,2.8388870333762196e-05,1001036,37148,3198,6.28,0.8101165550112752,1.5628088413378793,0.006645622839053799,0.008203292227451524,0.010385838129070216,0.2851364096970256
650000.0,0.025,100000.0,37,4.751720007736667e-05,2.8388870333762196e-05,1001037,37148,3173,16.78,0.792714650366793,1.6173285791607743,0.0065763369697409806,0.008295970014806812,0.010636097727353652,0.30085697942114786
